filename,Sr_No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,llm_label
dia301_utt10.wav,3015,"Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels",rachel,neutral,neutral,301,10,1,20,"00:19:57,321","00:20:07,622",joy
dia301_utt12.wav,3017,"What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",rachel,disgust,negative,301,12,1,20,"00:20:08,749","00:20:16,214",anger
dia301_utt16.wav,3021,And I hope Barry doesn't kill you and eat you in Aruba.,rachel,sadness,negative,301,16,1,20,"00:20:43,617","00:20:46,702",disgust
dia302_utt0.wav,3022,"Listen, Robert’s gonna be here any second so, will one of you just tell him?",phoebe,neutral,neutral,302,0,3,13,"00:16:52,761","00:16:57,015",fear
dia302_utt2.wav,3024,"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",phoebe,fear,negative,302,2,3,13,"00:16:58,851","00:17:08,901",fear
dia302_utt3.wav,3025,"We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff.",chandler,anger,negative,302,3,3,13,"00:17:04,648","00:17:08,901",disgust
dia302_utt4.wav,3026,"He’s right, even if it’s to say something complementary.",ross,neutral,neutral,302,4,3,13,"00:17:11,488","00:17:15,324",neutral
dia302_utt8.wav,3030,"No, I can spot you from here.",phoebe,neutral,neutral,302,8,3,13,"00:17:26,962","00:17:29,505",joy
dia302_utt10.wav,3032,"Okay, listen Robert...",phoebe,neutral,neutral,302,10,3,13,"00:17:35,012","00:17:37,555",neutral
dia303_utt0.wav,3033,I don’t have time for this.,phoebe,anger,negative,303,0,2,5,"00:11:10,795","00:11:12,921",disgust
dia303_utt1.wav,3034,"No, that is what the game is.",monica,neutral,neutral,303,1,2,5,"00:11:13,089","00:11:16,758",neutral
dia304_utt0.wav,3035,Which you just gave up really quickly.,phoebe,neutral,neutral,304,0,3,5,"00:11:13,089","00:11:16,758",disgust
dia304_utt2.wav,3037,What’s the matter?,monica,neutral,neutral,304,2,3,5,"0:11:20,304","0:11:21,320",neutral
dia304_utt3.wav,3038,"Oh, just this!  Y’know what it’s my fault really, because the couch is usually where we",chandler,neutral,neutral,304,3,3,5,"00:11:21,430","00:11:37,529",disgust
dia304_utt4.wav,3039,"Hey, does somebody wanna hand me one of those tiles.",joey,neutral,neutral,304,4,3,5,"00:11:35,236","00:11:37,529",neutral
dia304_utt6.wav,3041,He’s retiling my floor.,monica,neutral,neutral,304,6,3,5,"0:11:40,841","0:11:42,745",neutral
dia304_utt7.wav,3042,Yo!! Spackel boy! Get up!,chandler,neutral,neutral,304,7,3,5,"00:11:43,244","00:11:49,624",joy
dia304_utt8.wav,3043,"Ah-ah-ah, now you started this, you will finish it.",monica,anger,negative,304,8,3,5,"00:11:46,622","00:11:49,624",anger
dia304_utt9.wav,3044,He started mine first!,chandler,anger,negative,304,9,3,5,"00:11:49,792","00:11:51,626",anger
dia304_utt10.wav,3045,"Build the unit Cinderelly, lay the tile Cinderelly.",phoebe,anger,negative,304,10,3,5,"00:11:51,794","00:11:54,754",joy
dia305_utt0.wav,3046,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,chandler,joy,positive,305,0,3,15,"00:02:33,236","00:02:36,446",anger
dia305_utt3.wav,3049,"Uh, y'know what, we’re having second thoughts about our copying needs. And we’ll need a little more time to think about it.",joey,neutral,neutral,305,3,3,15,"00:02:44,622","00:02:54,756",neutral
dia305_utt5.wav,3051,"Okay, that hurt us.",chandler,joy,positive,305,5,3,15,"00:02:56,384","00:02:58,427",neutral
dia305_utt7.wav,3053,"Well ah, ........y'know.",chandler,neutral,neutral,305,7,3,15,"00:03:02,849","00:03:07,936",neutral
dia305_utt9.wav,3055,Both of us?,joey,surprise,positive,305,9,3,15,"00:03:11,983","00:03:13,358",surprise
dia305_utt12.wav,3058,We’ll be there.,joey,joy,positive,305,12,3,15,"00:03:24,037","00:03:25,996",neutral
dia305_utt14.wav,3060,"All right, rock on.",chandler,joy,positive,305,14,3,15,"00:03:28,625","00:03:30,334",neutral
dia306_utt0.wav,3061,"Umm, candles, champagne, yeah anniversaries are great.",ross,joy,positive,306,0,3,17,"00:12:45,890","00:12:50,602",neutral
dia306_utt1.wav,3062,"‘Cause you know love lasts forever, y'know.",ross,joy,positive,306,1,3,17,"00:12:51,103","00:12:53,605",neutral
dia306_utt2.wav,3063,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",ross,sadness,negative,306,2,3,17,"00:12:57,943","00:12:59,694",neutral
dia306_utt3.wav,3064,"Oh God, Ross I am so sorry.",carol,joy,positive,306,3,3,17,"00:13:01,238","00:13:03,782",sadness
dia306_utt4.wav,3066,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",carol,neutral,neutral,306,4,3,17,"00:13:05,284","00:13:13,583",neutral
dia306_utt5.wav,3067,"Oh yeah, I’d love that.",ross,joy,positive,306,5,3,17,"00:13:11,332","00:13:13,583",disgust
dia306_utt6.wav,3068,"Oh, great! Me too.",carol,joy,positive,306,6,3,17,"00:13:13,751","00:13:14,751",joy
dia306_utt7.wav,3069,I guess it all started when Rachel got this new job.,ross,neutral,neutral,306,7,3,17,"00:13:14,919","00:13:18,588",neutral
dia307_utt0.wav,3070,And why do you care so much?,ross,neutral,neutral,307,0,4,17,"00:04:07,330","00:04:08,664",anger
dia307_utt1.wav,3071,Because! You could get to live out my fantasy!,monica,joy,positive,307,1,4,17,"00:04:08,831","00:04:12,542",joy
dia307_utt2.wav,3072,You had fantasies about Emily?,ross,sadness,negative,307,2,4,17,"00:04:13,169","00:04:15,170",surprise
dia307_utt4.wav,3074,Is that why in junior high you were the only one that hung out with that Ukrainian kid?,ross,neutral,neutral,307,4,4,17,"00:04:25,098","00:04:29,601",neutral
dia307_utt5.wav,3075,"Yeah that, plus his mom used to put sour cream on everything!",monica,neutral,neutral,307,5,4,17,"00:04:30,853","00:04:35,440",neutral
dia307_utt6.wav,3077,Do you love her?,monica,neutral,neutral,307,6,4,17,"00:04:37,026","00:04:38,028",neutral
dia307_utt7.wav,3078,"We said it was only going to be two weeks, y’know?",ross,neutral,neutral,307,7,4,17,"00:04:39,362","00:04:42,364",anger
dia307_utt8.wav,3079,You love her!,monica,surprise,positive,307,8,4,17,"00:04:43,658","00:04:45,200",surprise
dia307_utt9.wav,3080,What-what is love really?,ross,neutral,neutral,307,9,4,17,"00:04:45,868","00:04:48,370",sadness
dia307_utt11.wav,3082,I am a good kisser.,ross,neutral,neutral,307,11,4,17,"00:05:08,808","00:05:10,851",neutral
dia307_utt12.wav,3083,"Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in…  I’ve been watching too much porn.",monica,neutral,neutral,307,12,4,17,"00:05:12,186","00:05:22,237",joy
dia308_utt1.wav,3085,"Okay, I can do that! Oh, by the way, I",phoebe,joy,positive,308,1,7,13,"00:04:19,509","00:04:24,846",joy
dia308_utt3.wav,3087,"Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",phoebe,neutral,neutral,308,3,7,13,"00:04:28,768","00:04:37,317",neutral
dia308_utt5.wav,3089,"Umm, okay I would like to talk to you about your toner needs.",phoebe,neutral,neutral,308,5,7,13,"00:04:39,237","00:04:41,488",neutral
dia309_utt0.wav,3090,"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",chandler,joy,positive,309,0,4,5,"00:11:45,121","00:12:26,161",surprise
dia309_utt2.wav,3092,"Oh, I just wanted to say, Hey!",chandler,joy,positive,309,2,4,5,"00:12:31,208","00:12:32,917",neutral
dia310_utt0.wav,3095,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",phoebe,neutral,neutral,310,0,4,13,"00:02:02,455","00:02:06,375",neutral
dia310_utt1.wav,3096,"Yeah, I think I have some around here somewhere. Why?",monica,neutral,neutral,310,1,4,13,"00:02:07,127","00:02:09,545",neutral
dia310_utt2.wav,3097,"Well, it’s just that maternity clothes are so expensive.",phoebe,joy,positive,310,2,4,13,"00:02:09,712","00:02:11,880",neutral
dia310_utt3.wav,3098,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just……throw your purses at it.",monica,sadness,negative,310,3,4,13,"00:02:14,717","00:02:22,516",disgust
dia310_utt5.wav,3100,"Oh my God, are you out of a job?",monica,surprise,negative,310,5,4,13,"00:02:27,021","00:02:30,315",surprise
dia310_utt6.wav,3101,"No, but they stuck me in personal shopping. Which is just a",rachel,sadness,negative,310,6,4,13,"00:02:27,021","00:02:32,693",neutral
dia311_utt2.wav,3104,Our eyes are closed and we’re about to cross the street. Very good.,chandler,joy,positive,311,2,4,9,"00:00:07,424","00:00:11,343",disgust
dia311_utt3.wav,3105,"Okayyyyy, open up!",phoebe,joy,positive,311,3,4,9,"00:00:11,511","00:00:13,303",joy
dia311_utt4.wav,3106,What did you want to show us? Because all I can see is this,ross,neutral,neutral,311,4,4,9,"00:00:17,183","00:00:22,604",surprise
dia311_utt5.wav,3107,"Yeah, it’s for our catering business!",phoebe,joy,positive,311,5,4,9,"00:00:24,149","00:00:25,774",joy
dia311_utt6.wav,3108,I think I know that girl.,joey,neutral,neutral,311,6,4,9,"00:00:25,942","00:00:27,985",neutral
dia311_utt7.wav,3109,"All right, umm, we’re not gonna really keep it this way though.",monica,joy,positive,311,7,4,9,"0:00:30,113","0:00:33,005",neutral
dia311_utt9.wav,3111,"No, we’re gonna paint over the sword, and replace it with a baguette.",phoebe,neutral,neutral,311,9,4,9,"00:00:33,867","00:00:36,910",joy
dia311_utt11.wav,3113,"And also, we don’t know what to do with this.",phoebe,neutral,neutral,311,11,4,9,"00:00:38,913","00:00:42,166",neutral
dia311_utt12.wav,3114,"Oh yeah, I definitely know her.",joey,neutral,neutral,311,12,4,9,"00:00:44,961","00:00:47,212",joy
dia312_utt0.wav,3115,"You don’t know?! Rach, you balded my girlfriend!",ross,neutral,neutral,312,0,3,25,"00:16:14,598","00:16:16,766",surprise
dia312_utt1.wav,3116,"All right! Ross, do you think it’s easy for me to see you with somebody else?",rachel,anger,negative,312,1,3,25,"00:16:16,934","00:16:23,439",sadness
dia312_utt2.wav,3117,"Y'know, hey! You’re the one who ended it, remember?",ross,anger,negative,312,2,3,25,"00:16:23,607","00:16:25,650",anger
dia312_utt3.wav,3118,"Yeah, because I was",rachel,neutral,neutral,312,3,3,25,"00:16:25,818","00:16:29,862",disgust
dia312_utt4.wav,3119,You still love me?,ross,sadness,negative,312,4,3,25,"0:16:31,240","0:16:32,283",fear
dia312_utt6.wav,3121,You still love me.,ross,neutral,neutral,312,6,3,25,"00:16:35,869","00:16:37,662",sadness
dia312_utt7.wav,3122,"Oh, y-yeah, so, you-you love me!",rachel,surprise,positive,312,7,3,25,"00:16:37,830","00:16:40,331",surprise
dia312_utt8.wav,3123,"Noo, nnnnn. What does this mean? What do you, I mean do you wanna, get back together?",ross,surprise,positive,312,8,3,25,"00:16:45,629","00:16:50,049",surprise
dia312_utt11.wav,3126,"I, I don’t know.",rachel,neutral,neutral,312,11,3,25,"00:16:52,886","00:16:54,512",sadness
dia312_utt12.wav,3127,"Ross, I still can’t forgive you for what you did, I can’t, I just, but sometimes when I’m with you I just, I feel so...",rachel,sadness,negative,312,12,3,25,"00:16:56,890","00:17:07,442",sadness
dia312_utt14.wav,3129,"I just, I feel, I-I just...",rachel,neutral,neutral,312,14,3,25,"00:17:09,862","00:17:15,575",sadness
dia312_utt17.wav,3132,"Noo!! I don’t care! I’m not, I’m not gonna playing one-on-one strip poker with you for practice!",chandler,anger,negative,312,17,3,25,"00:17:25,669","00:17:31,799",surprise
dia312_utt18.wav,3133,But I made cards!!,joey,sadness,negative,312,18,3,25,"00:17:31,967","00:17:34,052",anger
dia312_utt19.wav,3134,Well! Good night.  I’m going upstairs.,rachel,neutral,neutral,312,19,3,25,"00:17:35,179","00:17:41,100",neutral
dia312_utt21.wav,3136,Wanna play strip poker for practice?,joey,sadness,negative,312,21,3,25,"00:17:50,110","00:17:52,320",joy
dia313_utt0.wav,3137,What are you doing?,joey,neutral,neutral,313,0,6,1,"00:21:29,705","00:21:30,746",neutral
dia313_utt1.wav,3138,The key’s stuck in the lock.,chandler,neutral,neutral,313,1,6,1,"00:21:30,956","00:21:32,456",disgust
dia313_utt2.wav,3139,I can fix it. Hold on.  Look out. Look out.,joey,neutral,neutral,313,2,6,1,"00:21:32,666","00:21:37,753",fear
dia313_utt3.wav,3140,It still doesn’t work.,chandler,joy,positive,313,3,6,1,"00:21:44,052","00:21:45,261",disgust
dia314_utt0.wav,3142,"Isn’t it incredible?! Monica and Chandler, gettin’ married.",rachel,joy,positive,314,0,6,25,"00:02:29,232","00:02:34,611",joy
dia314_utt1.wav,3143,"I know, they’re gonna be",phoebe,joy,positive,314,1,6,25,"00:02:34,863","00:02:37,906",neutral
dia314_utt2.wav,3144,"Ohh… I mean two best friends falling in love, how often does that happen?",rachel,joy,positive,314,2,6,25,"00:02:38,324","00:02:41,034",surprise
dia314_utt4.wav,3146,No! I’m so happy for them!,rachel,joy,positive,314,4,6,25,"00:02:44,247","00:02:45,831",joy
dia314_utt5.wav,3147,Me too! So happy for them!,phoebe,joy,positive,314,5,6,25,"00:02:46,082","00:02:48,500",joy
dia314_utt7.wav,3149,"Oh no! No God, definitely not jealous!",phoebe,neutral,neutral,314,7,6,25,"00:02:52,172","00:02:56,008",surprise
dia314_utt8.wav,3150,"I mean I’m probably 98% happy, maybe 2% jealous. And I mean what’s 2%? That’s nothing.",rachel,neutral,neutral,314,8,6,25,"00:03:05,018","00:03:06,518",neutral
dia314_utt9.wav,3151,Totally. I’m like 90/10.,phoebe,joy,positive,314,9,6,25,"00:03:06,769","00:03:13,400",joy
dia314_utt10.wav,3152,Yeah me too.,rachel,neutral,neutral,314,10,6,25,"00:03:10,982","00:03:13,400",neutral
dia314_utt11.wav,3153,"Hey uh, have you guys scene Chandler?",joey,neutral,neutral,314,11,6,25,"00:03:17,530","00:03:20,365",neutral
dia314_utt12.wav,3154,"Wh—no, but y’know who did stop in here looking for ya, Tennille.",rachel,neutral,neutral,314,12,6,25,"00:03:23,953","00:03:28,081",surprise
dia315_utt0.wav,3155,Remember that guy from cooking school I told you about that put cilantro with everything?,monica,neutral,neutral,315,0,4,9,"00:01:38,056","00:01:41,308",neutral
dia315_utt1.wav,3156,"Oh sure, Cilantro Larry.",phoebe,neutral,neutral,315,1,4,9,"00:01:41,476","00:01:43,310",joy
dia315_utt2.wav,3157,"Well, I’m gonna fill in for him as food critic for the Chelsea Reporter.",monica,joy,positive,315,2,4,9,"00:01:44,145","00:01:47,606",joy
dia315_utt3.wav,3158,"Wow, Monica! What an amazing opportunity to influence… dozens of people.",monica,joy,positive,315,3,4,9,"00:01:47,774","00:01:54,321",surprise
dia315_utt4.wav,3159,"How could you say yes, what about our catering business?",phoebe,anger,negative,315,4,4,9,"00:01:56,950","00:01:59,159",surprise
dia315_utt5.wav,3160,"Oh no-no-no, it’s only one night a week, and plus I get to take all of you out for a",monica,neutral,neutral,315,5,4,9,"00:01:59,327","00:02:03,956",neutral
dia315_utt7.wav,3162,"Oh, in that case——Yay!  That was me hopping on board.",phoebe,joy,positive,315,7,4,9,"00:02:05,458","00:02:13,006",joy
dia315_utt9.wav,3164,"Hey, you guys! Hey, Ross, quick question for ya. Are you ready to party?",chandler,joy,positive,315,9,4,9,"00:02:13,883","00:02:19,680",joy
dia316_utt1.wav,3166,"Hey, it’s me.",chandler,neutral,neutral,316,1,4,8,"00:00:05,588","00:00:07,000",neutral
dia316_utt2.wav,3167,"I know you can’t stand to be in the same room as me, so I just thought I’d try and apologize over the phone.",chandler,sadness,negative,316,2,4,8,"00:00:05,588","00:00:11,552",neutral
dia316_utt4.wav,3170,"Look I never should have kissed your girlfriend, but I’m",chandler,fear,negative,316,4,4,8,"00:00:19,019","00:00:22,187",sadness
dia317_utt0.wav,3175,Joseph Francis Tribbiani are you home yet?!!,phoebe,neutral,neutral,317,0,7,11,"00:03:26,247","00:03:30,375",neutral
dia317_utt1.wav,3176,"Umm, I think he’s still out. What’s wrong?",rachel,joy,positive,317,1,7,11,"00:03:30,543","00:03:32,586",fear
dia317_utt2.wav,3177,"Well, I’ll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note.",phoebe,neutral,neutral,317,2,7,11,"00:03:32,754","00:03:38,342",disgust
dia317_utt3.wav,3178,"Pheebs, can’t make it, got a date. Talk to you later. Big Daddy.  Big Daddy?",rachel,anger,negative,317,3,7,11,"00:03:39,093","00:03:44,139",joy
dia317_utt4.wav,3179,Oh that’s a nickname we were trying out.,phoebe,neutral,neutral,317,4,7,11,"00:03:45,266","00:03:48,060",joy
dia317_utt5.wav,3180,"Hey, y’know what nickname never caught on? The Ross-A-Tron!",ross,joy,positive,317,5,7,11,"0:03:48,228","0:03:51,750",joy
dia317_utt7.wav,3182,Oh! Here’s Joseph Francis!,phoebe,joy,positive,317,7,7,11,"00:03:55,401","00:03:58,195",joy
dia317_utt8.wav,3183,Oh-Wha-Ho! What are you middle naming me for?! I left you a note!,joey,surprise,negative,317,8,7,11,"00:03:58,363","00:04:03,408",surprise
dia317_utt9.wav,3184,So what?! That doesn’t give you the right to ditch me!,phoebe,anger,negative,317,9,7,11,"00:04:03,576","00:04:05,953",anger
dia317_utt10.wav,3185,"Hey, you can cancel plans with friends if there is the possibility for sex!",joey,anger,negative,317,10,7,11,"00:04:06,120","00:04:10,332",joy
dia317_utt11.wav,3186,"Phoebe he’s right, that is the rule.",ross,neutral,neutral,317,11,7,11,"00:04:10,500","00:04:12,292",neutral
dia317_utt12.wav,3187,I don’t accept this rule.,phoebe,anger,negative,317,12,7,11,"00:04:12,460","00:04:13,752",anger
dia317_utt13.wav,3188,"When we make plans, I expect you to show up.",phoebe,anger,negative,317,13,7,11,"00:04:13,920","00:04:16,338",anger
dia317_utt14.wav,3189,"Okay, I can’t just be a way to kill time ‘til you meet someone better!",phoebe,anger,negative,317,14,7,11,"00:04:16,506","00:04:19,758",anger
dia317_utt15.wav,3190,"Y’know boyfriends and girlfriends come and go, but this  is for life!",phoebe,anger,negative,317,15,7,11,"00:04:19,926","00:04:24,638",joy
dia318_utt0.wav,3191,Did you know he was in there?,rachel,neutral,neutral,318,0,7,10,"00:01:26,294","00:01:28,629",surprise
dia318_utt2.wav,3193,How long have we been home?,chandler,neutral,neutral,318,2,7,10,"0:01:30,215","0:01:31,567",surprise
